Event Name,Start,End,Location,Description,Organizer,Event URL,City
Wholistic Health & Wellness,"August 17, 2023, 05:30 PM","August 17, 2023, 07:00 PM","4321 Atlantic Avenue, Long Beach, CA 90807","Join us every 3rd Thursday as we are getting serious about our health! Come and lay the foundation for a successful year of wellness and discovery! Health Genie, Zainab El, (Dietary and Nutrition specialist) will begin our journey with the fundamentals of health and factors of wellness. Set your intention and immerse yourself in the environment you need to help reach your health goals this year. You will be guiding you through the immediate adaptations that you can make TODAY to improve your health and overall wellness.",https://www.eventbrite.com/o/the-african-american-cultural-center-of-long-beach-53625910973,https://www.eventbrite.com/e/wholistic-health-wellness-tickets-608965200307,LA
Earth Citizens Taichi & Beach Clean Up,"August 27, 2023, 10:00 AM","August 27, 2023, 01:00 PM","3998e East Allin Street, Long Beach, CA 90803","EARTH CITIZENS TAICHI & BEACH CLEAN UP EVENTJoin us for a morning to get together and contribute to our community and the environment.  Let's use our energy to clean up and connect to the earth with a peaceful Taichi and Qigong flow.  Location:  LONG BEACH, Belmont Veterans Memorial Pier Parking Lot, 3998E E Allin St, Long Beach, CA 90803Date & Time:  Sunday, 8/27/2023 from 10AM-1PMCost:  FREE, parking $2/hourWhat to bring:  Sun protection, hat, shades, water bottle, dress comfortably for cool or warm weather.----The Philosophy of the Earth Citizen MovementIlchi Lee created the Earth Citizen movement in the spirit of Hong-ik. Hong-ik is a Korean word for the desire “to widely benefit all humankind.” Lee believes that his movement can help individuals discover the Hong-ik spirit which all humans are capable of. He states that recovering the Hong-ik spirit is like returning to a time when humanity lived as one family and humbly recognized its dependence on the earth.Some say that the environmental movement began when the first rocket was launched into space and we saw photos of the earth, the “blue marble” floating in space. That was only about 50 years ago. Since then, we have learned a lot about the earth, and about the human brain. Lee believes there is a relationship between the two: Humans created the industries that pollute in the earth, so it is humanity’s responsibility to solve the problems; Lee believes the necessary solutions already lie within the human brain.The Earth Citizen movement claims it is devoted to “recovering our humanity and hope for the earth.” They believe the first step is for people to identify themselves as Earth Citizens, and to put that identity above nationality, race, or religion. There is hope for the earth, they state, because humans are able to change.From Brain World Magazine article, ""The 'Earth Citizen' Movement"" ( https://brainworldmagazine.com/earth-citizen-movement/ )Parking lot entranceMeeting Point @ 10AM in the pier parking lot",https://www.eventbrite.com/o/brea-body-brain-yoga-taichi-17297260147,https://www.eventbrite.com/e/earth-citizens-taichi-beach-clean-up-tickets-678950668727,LA
"Behind the B: Summer Tour, An Evening in an Urban Forest with Second Home","August 17, 2023, 05:00 PM","August 17, 2023, 07:00 PM","1370 North Saint Andrews Place, Los Angeles, CA 90028","This summer is heating up and so is our next event!Join us for our latest Behind the B Tour to see first hand how B Corps go beyond business as usual. For our summer tour of the series, we are partnering with Certified B Corporation, Second Home Hollywood, also known as LA’s healthiest workspace.You’re invited to tour their incredible two-acre campus which includes LA’s densest urban forest (comprised of 6500 plants!), followed by an opportunity to mingle and connect with the B Corporation community over sustainable beverages and snacks. Second Home is redefining purpose driven work and event spaces by giving entrepreneurs the tools needed to break new ground and grow in a truly sustainable, creative and nature-centered environment.More About Second Home:Second Home is a creative workspace and cultural venue committed to supporting entrepreneurship, innovation, and community in London, Lisbon, and Los Angeles. Their spaces were designed to nurture well-being—each is filled with thousands of plants to create a truly unique biophilic environment to enhance mood, creativity, and productivity.Here are amazing ways that you can utilize this space as your office, host meetings, or that big event! Take a tour and get a free day to enjoy this urban forest! If you have any questions feel free to email - membership.hollywood@secondhome.ioHost your events at Second Home Take a tour of the amazing space before our event!  Sign up to become a member- Roaming starts at $250 a month.   Stay in the know with their newsletter B﻿ Local LA would like to thank our in-kind donation partners!  Without these partnerships, our small non-profit could not exist.  With immense gratitude we would like to recognize:Second HomeB﻿oochcraftW﻿orld Centric",https://www.eventbrite.com/o/b-local-los-angeles-16865757626,https://www.eventbrite.com/e/behind-the-b-summer-tour-an-evening-in-an-urban-forest-with-second-home-tickets-679473552687,LA
Fairview Park Habitat Restoration Days [Every 3rd Saturday],"August 19, 2023, 09:00 AM","August 19, 2023, 11:30 AM","2525 Placentia Avenue, Costa Mesa, CA 92626","P﻿lease Note:WAIVER: P﻿lease sign our online liability waiver before the event. You'll only need to sign this once, and it's good for all BRC volunteer events for 2023! Sign Here.SUPPORT: Our programs are funded and equipped by donations from supporters like you! Consider pitching in $5 or more each time you volunteer, to help keep these work days going. For context, $100 will buy us a utility cart. $120 will get us some necessary tools for our work days. On average it costs BRC $1,000 to put on each event. In 2023 we have about 30 events. 💸 Donate to Support Our Programs:  Choose the ticket 'Free + Donation' or click for our Donations page with more options.Join Forces With Your Friends & NeighborsT﻿he Banning Ranch Conservancy is taking the Santa Ana River Coastal Corridor (the tidal influence zone) under our wing to help clean it up and restore its habitats. Join us!Fairview Park, Every 3rd SaturdayY﻿ou and the community are invited to join the Conservancy at Fairview Park in Costa Mesa from 9 am - 11:30 am, every 3rd Saturday.W﻿e've adopted a degraded area in Fairview Park to restore to native habitat. Leading the way is restoration biologist Luma Fowler with ICRE, who will guide us through the entire process over the course of a year to: Remove invasive plantsCollect native seedsNurse native plantsPlant nativesCare for the young plants until they are establishedAlong the way we'll be learning which plants we see around us and what their role or impact is on our local habitats, which animal species they attract, and more. This is an amazing opportunity for hands-on learning for how to better care for our local environment!Register today, and we'll follow up with the details!""Learning about your local natural environment while donating your time is super fulfilling. Contributing to the wellness of the open space in your neighborhood that you utilize makes it all that more enjoyable.""- Bridget Gleason, BRC FVP VolunteerW﻿hy Do Restoration At Fairview Park?The Santa Ana River watershed drains the water and waste of three counties, emptying into the Pacific Ocean.  Fairview Park sits along the Santa Ana River estuary area, which makes it an important influence on these connected lands and waters, on into the ocean.Cleaning up and restoring the coastal lands and waters in the SAR tidal influence zone reduces pollution from this primary regional waterway, adds native nutrients to the soil and runoff, and invites native birds, mammals, reptiles, and more back to their native habitats.BRC is PartneringI﻿n addition to the cooperation of the City of Costa Mesa, w﻿e'll be adding to the great restoration work the City of Costa Mesa has been doing with Fairview Park Alliance (FVPA) every 2nd Saturday, and other ongoing restoration work being done by ICRE at Fairview Park. Show up at Fairview Park on the 2nd Saturday of the month to participate in their events, or contact FVPA for more info.J﻿oin Our Monthly Events!In addition to this 3rd Saturday Fairview Park work day, sign up for our 4th Saturday Beach & River Mouth Cleanups!J﻿oin our community working to steward the Santa Ana River tidal influence lands and waters.🗓️ Click to Add The 3rd Saturday Fairview Park Habitat Work Day to Your Calendar!🗓️ Click to Add The 4th Saturday Beach & River Mouth Cleanup to Your Calendar!",https://www.eventbrite.com/o/banning-ranch-conservancy-58897163243,https://www.eventbrite.com/e/fairview-park-habitat-restoration-days-every-3rd-saturday-registration-509636756257,LA
Family Garden Workshop: Doing the Most with Compost,"August 19, 2023, 01:30 PM","August 19, 2023, 04:30 PM","901 East 3rd Street, Los Angeles, CA 90013","In this month’s workshop, learn how to turn kitchen scraps and yard trimmings into nutrient-rich soil compost. The workshop will encourage participants to compost organic food waste at home for use in their own gardens and landscapes.  The Garden School Foundation provides garden-based education to children at eight Title 1 elementary schools across Los Angeles. They take a holistic approach to teaching, gardening, cooking and environmental sustainability through an in-depth Seed to Table and Cafeteria to Compost programs along with regular Community Garden Days and school- based free Farmers Markets.  This event is free; however, reservations are recommended.  Photo: Noé Montes *By submitting your email address, you consent to receive our Newsletter. Your consent is revocable at any time by clicking the unsubscribe link in our Newsletter. The Newsletter is sent in accordance with our Privacy Policy and to advertise products and services of Hauser & Wirth Ltd. and its affiliated companies. ﻿Please be advised that photographs will be taken at this event for use on the Hauser & Wirth website, social media and in other marketing materials.",https://www.eventbrite.com/o/hauser-wirth-los-angeles-10537405092,https://www.eventbrite.com/e/family-garden-workshop-doing-the-most-with-compost-tickets-599738051657,LA
Green Schools Speakers Bureau Training,"August 11, 2023, 12:00 PM","August 11, 2023, 02:00 PM","525 South Hewitt Street Suite #136, Los Angeles, CA 90013","The Green Schools Committee will be offering a free lunch and speaker training for those interested in volunteering to teach the Sustainability Fundamentals Workshop to K-12 students this upcoming school year!Workshops are offered to schools in-person and virtually in 45 minute sessions covering topics like energy, transportation, waste and environmental justice. These workshops encourage the next generation of climate warriors to have hope, work together and think critically.*T﻿his event will be live streamed via Zoom. Zoom link will be sent through the confirmation email after registration under the ""Additional Information"" section. A﻿bout Green SchoolsOur Green Schools program is devoted to bringing the fundamentals of sustainability education to students and schools in our region at varying age levels through workshops, volunteers, and micro-grants to provide sustainable needs for campuses.A﻿genda12pm - Sign-In, Welcome, Get food!12:15pm- Introduction of the Green Schools Team & Committee Chair12:30pm- Review speaker standards and student engagement methods.1pm - Break out groups to practice with peers.1:30pm - Regroup & Review1:45 - Sign up for workshops/questions.2pm - Closing remarksLACI M﻿ap:Your support is crucial in helping us advance and continue our initiatives to transform Southern California into a more sustainable region for all! Donate now!At this event, photos and videos may be recorded. By attending this event, you may be included in these photos and videos. Your attendance at this event grants your permission to be in these photos or videos, which may be used for educational, archival, or promotional purposes.",https://www.eventbrite.com/o/usgbc-la-26665290517,https://www.eventbrite.com/e/green-schools-speakers-bureau-training-tickets-673370107117,LA
The Sunny Side of Labs: Sustainable Momentum for Lab Development in LA,"August 03, 2023, 05:30 PM","August 03, 2023, 08:00 PM","900 Wilshire Boulevard #19th floor, Los Angeles, CA 90017","Note ALL PROCEEDS go directly to supporting I2SL in Greater LA. I2SL is a non-profit organization and is exclusively supported by memberships, sponsorships, and events like these. Rest assured, the cost of your ticket is going to a good cause.Hear from experts and practitioners from different perspectives and sectors, including an architect, an engineer, a contractor, and an owner. Learn how they approach sustainability, decarbonization, resilience, innovation, and more in their lab projects. Network with other professionals and stakeholders in the science and technology community. Don't miss this opportunity to gain insights and inspiration for your own lab endeavors!We look forward to seeing you at this exciting event. Please register to secure your spot.Follow us on our website: https://i2slgreaterlosangeles.org/Or on social media: https://www.linkedin.com/company/i2sl-greater-los-angeles/mycompany/",https://www.eventbrite.com/o/i2sl-greater-los-angeles-chapter-67211992453,https://www.eventbrite.com/e/the-sunny-side-of-labs-sustainable-momentum-for-lab-development-in-la-tickets-678178649597,LA
Plant-Based Wonderland,"August 12, 2023, 11:00 AM","August 12, 2023, 03:00 PM","2524 Pacific Avenue, Los Angeles, CA 90291","Vegan or not, all are welcome to join and try new plant-based options. Be sure to follow us on Instagram for updates on participating brands!@﻿plantxmarket",https://www.eventbrite.com/o/xmarket-51605587013,https://www.eventbrite.com/e/plant-based-wonderland-tickets-652387828557,LA
Conscious Market & Fit Girl Festival on Third Street Promenade,"August 05, 2023, 09:00 AM","August 05, 2023, 06:00 PM","1351 3rd Street Promenade, Santa Monica, CA 90401","D﻿owntown Santa Monica presents Conscious Market  & Fit Girl Festival on Third Street Promenade Saturday, August 5th  from 9am-6pm  Meet local designers,  brands and new businesses! Support Small Business Saturday the first weekend of every month with us. Next one Is September 2nd! S﻿HOP SMALL BUSINESSES curated by CONSCIOUS MARKETConscious Market Co-Op - FHAR Ceramic Studio -  Zodiac Jules- Brown Haze Jewelry-Crystal Heaven - Unique Organics Haircare - Beso del Sol- Joli Candle - Sunday Arvo Surf Club - Purposely Repurposed Jewelry - SPRING - Rocking Gypsy -Maya -  Esther - Noho Candle - Marina Del Clay - Atelier MaMo - Angelina's Jewelry Collection - Saffire Clothing - Diphda - Farm Fresh to You- Inkish Studio - Eclectic Totes -  Recyclicious - Little Chimes - Paz Jewelry -  R & G Jewelry Designs - Vintage Menu Art-  Monica Noonan Studio -  Otantica Home - Luna Sage - FR Jewelry- A La Care-Jessie and the Sky - Paz Jewelry - Mela - Made by Me WendyC-Cali Bracelet - Sacred Imagination - Dale Michele - Ezoland-Earth Candy Crystals-Blonde Peacock-California LLC - Korbin Bielski Photography - Affirmation Effect - Odd Flower Creations - Lvly and Jane - Generous JewelryFREE FITNESS CLASSES sponsored by FIT GIRL CLUB LA 9AM Yoga Flow at BEYOND YOGA  60-minute Yoga Flow w/ Kadie Chronister (in-store) + VIP shopping experience with $20 off $100+ ! a curated @Consicous Market collection in store & goodie bags for yoga guests!  All levels welcome to join a hatha style flow w/ pranayama & meditation.  ADDRESS: 1409 Third Street Promenade **Meet INSIDE the Beyond Yoga STORE!**10AM Pilates with COREOLOGY ADDRESS: 1337 Third Street Promenade **Meet OUTSIDE the ADIDAS STORE!**About Conscious Market, LLC is a collection of elevated brands that are for the consumer who wants more fitness, wellness, health in their lives through products, experiences and services. Fit Girl Club aligns to bring people together to create meaningful memories through events by curating entertainment and small businesses.Downtown Santa Monica, Inc. (DTSM, Inc.)Downtown Santa Monica, Inc. is a private non-profit 501c(3) that works with the City of Santa Monica to manage services and operations in Downtown Santa Monica that promote economic stability, growth and community life within Downtown Santa Monica. DTSM, Inc. manages the Property-based Business Assessment District (PBAD) that encompasses the area bounded by Ocean Avenue (W), Wilshire Boulevard (N), Lincoln Boulevard (E) and the Santa Monica Freeway (S). For more info, please visit DowntownSM.com or follow us on Instagram, Twitter and Facebook @dtsantamonica.FIT GIRL CLUB is a community of 10K+ women that come together for fitness and lifestyle events in and around Los Angeles. Since 2015, Fit Girl Club has enjoyed organic and steady membership growth through its unique personal friend-of-friend personal referrals. Through fitness class meet ups at studios, city centers, hotels and in nature, #fitgirlclub community includes small businesses at our events to promote sustainability and support local economy by featuring member and friends products through our pop up shop & marketplace.--> To book a vendor space with us, please email leah@fitgirlclub.com / kadie@fitgirlclub.com Apply here If your brand is plastic-free and environmentally conscious: https://www.jotform.com/form/212575945375163",https://www.eventbrite.com/o/conscious-market-39149893243,https://www.eventbrite.com/e/conscious-market-fit-girl-festival-on-third-street-promenade-tickets-665451291727,LA
“All things Trees” - from the Underground Jungle up!,"July 30, 2023, 01:30 PM","July 30, 2023, 04:30 PM","10708 Northgate Street, Culver City, CA 90230","🌳 You're Invited to the ""All things Trees"" Workshop! 🌳

Explore the fascinating world of trees and join us for an enriching and hands-on experience at our ""All things Trees"" workshop. This event aims to empower individuals to plant and nurture fruit-bearing trees and vines, even in challenging climates.

📅 Date: Sunday, July 30th
⏰ Time: 1:30 PM - 4:30 PM
📍 Location: 10708 Northgate Street, Culver City, CA 90230

What to Expect:

🌱 Hour 1 - Our Underground Jungle: Discover the essential role of soil and how to enrich it to support underground wildlife, fostering a thriving ecosystem for trees and plants.

🍎 Hour 2 - What Fruit Bearing Trees & Vines Love: Learn valuable insights into selecting the right trees and vines, and the best methods to plant and maintain them for abundant growth. Engage in a Q&A session with our experts.

🌿 Hour 3 - Best Practices for Fruit Trees: Get hands-on experience as we plant citrus and apple trees together, putting theory into practice and promoting sustainable habits.Join us for an inspiring afternoon dedicated to the world of trees and their significance in a changing climate. Let's work together to create a greener and more sustainable future! 🌍🌱🌿

Additional Information:

😷 Masks are optional, but please respect others' choices.
🚰 Bring water, sunscreen, and a hat to stay comfortable throughout the event.


Contact Us:

For any questions or inquiries about this event, please email us at Admin@GreenerWayAssociates.org.





#TreeWorkshop #Sustainability #GreenerWayAssociates #GreenLiving #PlantTrees #NatureLovers #ClimateAction",https://www.eventbrite.com/o/greener-way-associates-41496032053,https://www.eventbrite.com/e/all-things-trees-from-the-underground-jungle-up-tickets-678846015707,LA
"Conversations with the Chair- CA Energy Commission, David Hochschild","July 31, 2023, 05:00 PM","July 31, 2023, 07:00 PM","2601 Ocean Park Boulevard #Suite 100, Santa Monica, CA 90405","Conversations with the ChairBreathe Southern California's speaker series with key policymakers discussing air quality, climate, energy, transportation, and sustainability. J﻿oin us on July 31 at the Offices of Gladstein, Neandross, and Associates for a networking reception courtesy of GNA, followed by a Q&A session with California Energy Commission Chair, David Hochschild. Registration will begin at 4:55 pm and the program will begin promptly at 5:55 pm, and will include time for audience questions.2601 Ocean Park Blvd Suite 100, Santa Monica, CA 90405Parking Options Include:Guest spots in the garage at 2601 Ocean Park Blvd, Santa Monica, CA 90405GNA spots in the lot at 2525 Ocean Park Blvd, Santa Monica, CA 90405Public spots at Clover Park (across the street from our office) and nearby parking metersA﻿bout Mr. Hochschild:David Hochschild was appointed chair of the California Energy Commission by Governor Gavin Newsom in February 2019. He fills the environmental position on the five-member Commission where four of the five members are required by law to have professional training in specific areas - engineering or physical science, environmental protection, economics, and law.Chair Hochschild's career has spanned public service, environmental advocacy, and the private sector. He first got involved in the solar energy field in 2001 in San Francisco as a special assistant to Mayor Willie Brown where Chair Hochschild launched a citywide $100 million initiative to put solar panels on public buildings. He also cofounded the Vote Solar Initiative, a 60,000-member advocacy organization promoting solar policies at the local, state, and federal levels. He was executive director of a national consortium of leading solar manufacturers and worked for five years at Solaria, a solar company in Silicon Valley. From 2007 to 2008, he served as a commissioner at the San Francisco Public Utilities Commission.For his work to advance clean energy, Chair Hochschild was awarded the Sierra Club's Trailblazer Award, the American Lung Association's Clean Air Hero Award, and the U.S. Department of Energy's Million Solar Roof True Champion Award. Chair Hochschild holds a bachelor of arts from Swarthmore College and a master of public policy from the John F. Kennedy School of Government at Harvard University. He also was a Coro Fellow in Public Affairs.",https://www.eventbrite.com/o/breathe-southern-california-16557671011,https://www.eventbrite.com/e/conversations-with-the-chair-ca-energy-commission-david-hochschild-tickets-654025717527,LA
California Land Recycling Conference 2023,"September 26, 2023, 08:00 AM","September 28, 2023, 04:00 PM","801 Carson Street, Carson, CA 90745","The U.S. ﻿EPA Region 9 and the CA Department of Toxic Substances Control’s (DTSC) Office of Brownfieldsin collaboration with the Center for Creative Land Recycling (CCLR) are excited to announce the continuation of the California Land Recycling Conference (CALRC)!Join us at the Carson Event Center in Carson, CA from September 26-28, 2023 to hear from practitioners and communities on timely and trending land reuse topics; cultivate new relationships and connections to support your redevelopment practice; and discover how California communities and beyond have progressed in their land reuse initiatives. Learn more about CALRC 2023 here. ",https://www.eventbrite.com/o/center-for-creative-land-recycling-17641570566,https://www.eventbrite.com/e/california-land-recycling-conference-2023-tickets-601057899357,LA
CAKE Electric Motorcycle Test Rides - Los Angeles,"August 15, 2023, 03:00 PM","August 15, 2023, 06:00 PM","4112 Lincoln Blvd, Marina del Rey, CA",CAKE Electric Motorcycle Test Rides - Los Angeles,CAKE 0 Emission,https://www.eventbrite.com/e/cake-electric-motorcycle-test-rides-los-angeles-tickets-684126519837,LA
Future Water World Congress,"September 27, 2023, 10:00 AM","September 28, 2023, 04:00 PM","800 W Katella Avenue Anaheim, Anaheim, CA 92802","The leading event addressing the global water crisis is taking place at the Anaheim Convention Center on September 27th & 28th 2023. The Future Water World Congress is proud to provide a platform for the industry to connect and engage to better understand the importance of the water crisis and to utilise the innovations to develop the water industry.

Future Water World Congress focuses on four key areas including desalination, waster and cleaning water, water transport and future drinking water security, bringing professionals from each corner of the developing industry together. With over 3,000 like-minded professionals, 50 hours worth of unmissable content, the latest solutions, ground-breaking innovations, hand-picked keynote lineup and much more over the two days!

All under one roof, you will be able to witness the latest products, innovations, solutions and systems, hear industry experts from big names on the planet reveal their own success stories and industry case studies, enabling you to gain in-depth knowledge in the sustainability of water, and how to mitigate the global water crisis from the leading figure-heads in the industry.
",https://www.eventbrite.com/o/fortem-international-59311291993,https://www.eventbrite.com/e/future-water-world-congress-tickets-636526015447,LA
Reclaim & Restore: Day Retreat,"August 06, 2023, 10:00 AM","August 06, 2023, 02:00 PM","5250 Huntington Drive South, Los Angeles, CA 90032","W﻿hat is this event?Reclaim and Restore is a day retreat hosted by LA Skate Hunnies and Intuitive Soul Wellness to empower women through conscious connection and community building. The day will include a Community Leaders panel, wellness workshops, activities for soul restoration, and a woman-owned vendors. Programming will focus on the underlying theme of ""Women empowering Women"" and aim to showcase the collective power that our community can harness when we come together. Participants will have access to the following:W﻿ellness WorkshopsCommunity LunchCommunity Leader PanelSupport from TevaCommunity Bonding ActivitiesC﻿offee, Tea, Drinks, & Snacks throughout the ProgramA﻿rtisan Vendors selling throughout the dayW﻿ho is this event for?This offering is designed for women who are passionate about wellness, personal development, and building sisterhood. Whether you're a wellness enthusiast, a seeker of personal growth, or someone looking to connect with like-minded women, this retreat will offer a nurturing space for you to thrive. Join us for a day of restoration and heartfelt connection. Indulge in a women-owned vendor marketplace, explore self-empowerment through engaging with a Women Leadership panel, and treat yourself to a day of renewal.Agenda:Day Retreat: 10 AM -2 PM. Please note the Day Retreat is a women's only event.10:00 am: Doors Open10:30 am: A﻿croyoga Experience with @acroant12:00 pm: Breathwork by Intuitive Soul Wellness12:30 pm: Community Lunch (Vegan, GF, DF options will be available)1:00 pm: Community Leader Panel (Panelists TBA)ALL DAY: Community VendorsF﻿eaturing...Astrology Reading with @kristinagonzalez_Accessories by @recreationalresinEar Seeding with @acutepressureLASustainable Pre-loved Clothing from @the_new_norm__S﻿weet Treats from @ashleybeuhlerJ﻿ewelry from @pinkishbymDIY Floral BouquetsSupport from Teva + More!A﻿dditional partners TBA!P﻿arking: Free street parking is available on Huntington Dr. and neighboring streetsTicket Info:Full-Day Retreat Ticket: Includes all workshops, lunch, coffee, tea, water & snacks, Vendors, DIY floral bouquets, with proceeds donated to Girls Inc.P﻿lease note, all sales are final. No refunds.",https://www.eventbrite.com/o/intuitive-soul-wellness-x-la-skate-hunnies-50572435223,https://www.eventbrite.com/e/reclaim-restore-day-retreat-tickets-676380932577,LA
The Art of Happy Accidents: Using Natural Dyes for Unique Results,"September 16, 2023, 12:30 PM","September 16, 2023, 02:00 PM","8380 Ventura Canyon Avenue, Los Angeles, CA 91402","Workshop OverviewJoin Theresa Wollenstein for an interactive and family-friendly workshop, where you'll embark on a colorful journey into the art of natural dyeing. Discover the magic of transforming everyday food scraps into vibrant dyes for your clothes or yarn. Embrace the joy of experimentation and happy accidents as you create unique works of art that truly reflect your own personal style. Get ready to dive into the world of natural dyes and resists, and unlock your creativity in a fun and sustainable way.What to BringParticipants are encouraged to bring a natural fiber garment or a bundle of yarn to dye and any food scraps they may have (such as onion skins or avocado pits). Please also bring a notebook and pen to take notes.Workshop P﻿resenterTheresa Wollenstein is a natural dyeing expert with years of experience teaching and experimenting with various dyeing techniques. She's passionate about sustainability and creativity, and loves to share her knowledge with others to help them unlock their own artistic potential.W﻿hat is Conscious Eating, Conscious Living?Welcome to BehindTheBeet's ""Conscious Eating, Conscious Living"" workshop series! This series is a unique opportunity for community leaders and experts to host educational workshops centered around mind, body, and spirit, aimed at making healthy living accessible to Los Angeles County residents. By attending these workshops, you will not only gain new skills and knowledge to take care of your health and wellness needs but also contribute to BehindTheBeet's mission of educating and inspiring individuals to live healthier lives. Join us in making a positive impact in the world and inspiring change for a better future! #BehindTheBeet #ConsciousEating #ConsciousLiving What is BehindTheBeet?Founded by Vane Millon Kuhn, BehindThebeet is a lifestyle and wellness nonprofit that promotes conscious and healthy living. Through its website and social media platforms, BehindThebeet provides informative and inspiring content on nutrition, gardening, holistic wellness, sustainable living, and mindfulness. The organization aims to empower individuals to make positive and conscious choices in their everyday lives, whether it's through the food they eat, the products they use, or the activities they engage in. BehindThebeet also offers workshops and community events to support individuals on their wellness journey. W﻿orkshop PricingAt BehindTheBeet, we are committed to making healthy living workshops and experiences accessible and affordable for everyone in the community. As a nonprofit organization, we understand the importance of keeping costs reasonable while ensuring that we can cover our expenses and continue to serve our community. We strive to keep our costs as low as possible by leveraging volunteers, partnering with local businesses, and seeking sponsorships and grants. Our goal is to make our workshops and events accessible to anyone who wants to learn and grow in their wellness journey without worrying about financial constraints.Workshop LocationCottonwood Urban Farm is a highly productive urban farm located in Panorama City, Los Angeles, dedicated to the intersection of food, community, and education. Founded in 2012 by LA native and educator Elliott Kuhn, the farm provides a resource for locally grown food and sustainability by reconnecting individuals with the process of agriculture. CUF prioritizes social responsibility and works with several non-profits in the Los Angeles area to facilitate the transformative process of taking food from seed to the table. The farm has evolved over the years from a small vegetable garden to market gardening, educational outreach, and a food distribution hub during the pandemic. The farm's success is a testament to the transformative power of local food production and the collaborative efforts of the community.ParkingPlease park at the adjacent church parking lot 8424 Ventura Canyon Ave, Van Nuys, CA 91402 Enter the farm through the Cottonwood Urban Farm wood gate and make your way to the back garden!Compost Drop-OffJoin us at Cottonwood Urban Farm, the community compost drop-off hub, and be a part of the exciting process of turning food scraps into nutrient-rich soil. Open to the public every Saturday 9 am-12 pm. For more information, please visit Cottonwood Urban Farm.",https://www.eventbrite.com/o/behindthebeet-33345053827,https://www.eventbrite.com/e/the-art-of-happy-accidents-using-natural-dyes-for-unique-results-tickets-670286744697,LA
"2022 Title 24, Part 6 Residential Standards Training","August 08, 2023, 08:00 AM","August 08, 2023, 04:30 PM","455 North Rexford Drive, Room 220, Beverly Hills, CA 90210","This event summarizes the new and revised requirements in the 2022 California Building Energy Efficiency Standards (Title 24, Part 6 or Energy Code) for single-family and multifamily buildings, and directs participants to informational resources and training that provide more in-depth information on the Energy Code. Join us to begin learning what the 2022 code means to you and your customers.",https://www.eventbrite.com/o/anchors-aweigh-energy-llc-29401226943,https://www.eventbrite.com/e/2022-title-24-part-6-residential-standards-training-tickets-681017350227,LA
USGBC-LA Thought Leadership Series: The Cost of Water,"October 19, 2023, 04:00 PM","October 19, 2023, 06:00 PM","251 South Mission Road, Los Angeles, CA 90033","When we use water it costs us energy, and if it costs us energy that means carbon as well. At this event, we will: Release the results of a study on the energy costs of moving water in and around the LA region. Discuss the connections between energy, water, and carbon to better understand how we can be more efficient with our use of all three. Unpack the policy and funding landscapes around the energy intensity of water use and how it relates to water reuse, water storage, and more.In-person event will be livestreamed via Zoom USGBC-LA advances the passions and elevates the expertise of our members  through curated community groups. Learn more about our member groups, and open doors to collaborating with a network of authentic, purpose-driven advocates. We look forward to having you be a valuable part of our organization -- volunteering alongside our passionate members to be a change maker in your local community! Your support is crucial in helping us advance and continue our initiatives to transform Southern California into a more sustainable region for all! Donate now!At this event, photos and videos may be recorded. By attending this event, you may be included in these photos and videos. Your attendance at this event grants your permission to be in these photos or videos, which may be used for educational, archival, or promotional purposes.",https://www.eventbrite.com/o/usgbc-la-26665290517,https://www.eventbrite.com/e/usgbc-la-thought-leadership-series-the-cost-of-water-tickets-681229785627,LA
Sustainable Saturdays at 1Hotel West Hollywood,"August 20, 2023, 11:00 AM","August 20, 2023, 05:00 PM","1 Hotel West Hollywood, West Hollywood, CA","Join us for Sustainable Saturdays at 1Hotel West Hollywood. This event aims to promote sustainable practices and conscious living. There will be various workshops, discussions, and activities throughout the day. Come and learn how to make a positive impact on the environment while having fun!",Conscious Market,https://www.eventbrite.com/e/sustainable-saturdays-at-1hotel-west-hollywood-tickets-632863380407,LA
Anteaters in Service Day: Surfrider Foundation North OC,"September 09, 2023, 08:00 AM","September 09, 2023, 10:00 AM","15 1st Street, Seal Beach, CA 90740","S﻿urfrider Foundation is all about:Reducing the impact of plastics in marine environmentsDefending our oceans from challenges threating our ecosystemsWorking with decision-makers to ensure full and fair beach access for all to enjoyTaking on issues that threaten our beaches and natural shorelineProtecting the health and sustainability of our plant's most precious resource Volunteers will be tasked with searching out, picking up and collecting trash/debris/litter from the beach, jetty, parking lot, and shoreline.Surfrider Foundation welcomes minors with an accompanying adult.Click HERE to view Surfrider Foundation's clean up results over the last 11 years.  ",https://www.eventbrite.com/o/uci-alumni-association-23420532096,https://www.eventbrite.com/e/anteaters-in-service-day-surfrider-foundation-north-oc-tickets-669677181477,LA
