Event Name,Start,End,Location,Description,Organizer,Event URL,City
Agribusiness Conference 2023,"November 07, 2023, 07:00 PM","November 09, 2023, 10:00 PM","951 Stationsplein Zuid-West, 1117 CE Schiphol, Netherlands","Agribusiness combines elements of agriculture and business, focusing on the commercial aspects of farming and the agricultural supply chain. It involves the production, marketing, and distribution of agricultural products to meet the demands of consumers.

Date & Venue: 7th - 9th November 2023 in Amsterdam, Netherlands

Key Topics & Discussions

Agrivoltaics: an approach, a solution, or a rural business model.
Introducing innovations to accelerate the use of agrivoltaics.
Benefits of agri voltaics.
Opportunities for agriculture and the energy transition.
Limitations of agri voltaics.
Impact of Covid-19 on the global agrivoltaic market.

The Agribusiness Conference 2023 will throw light on the practical measures being executed to bridge the gap between the challenges and the effective workarounds of the field.
Register Now!
",https://www.eventbrite.com/o/leadvent-group-66022594543,https://www.eventbrite.com/e/agribusiness-conference-2023-tickets-658279510737,Amsterdam
Agrophotovoltaics Event,"November 07, 2023, 12:00 AM","November 09, 2023, 03:00 AM","Steigenberger Airport Hotel, 951 Stationsplein Zuid-West 1117 CE Schiphol Netherlands",One of the major aspects of the event is to let the world understand the advantages of the Agri Voltaics in a broad perspective.,Leadvent Group,https://www.eventbrite.com/e/agrophotovoltaics-event-tickets-694594178887,Amsterdam
AMSTERDAM TECH JOB FAIR AUTUMN 2023,"November 02, 2023, 06:00 PM","November 02, 2023, 09:00 PM","Jan van Galenstraat 335 Star House building, 1061 AZ Amsterdam, Netherlands","Welcome Employers and Job Seekers!TechMeetups in London, Berlin, Amsterdam, Barcelona, Paris, Lisbon, Stockholm, Madrid, Copenhagen, Hamburg, Munich, Dublin, Bern, Zurich, Stuttgart, Frankfurt, New York http://techmeetups.com/eventsAgenda: 18:00 – 22:00 Exhibition & Networking

Audience: IT, Sales & Marketing professionals

This is the perfect chance to meet up with some of the world‘s leading tech companies as well as leading startups in the tech industry. At the fair, you can network with employers, recruiters, and other professionals that can help you secure a new position. And best of all, you can learn about the latest openings in the tech job market. Ready to make the most out of this incredible opportunity?Whether you’re a recent graduate or an experienced professional, the Amsterdam Tech Job Fair Autumn 2023 has something for everyone. Meet with recruiters from leading tech companies, learn about the latest trends and technologies in the industry, and discover new career opportunities that align with your skills and interests.Ready to make the most out of this incredible opportunity? We’re welcoming attendees looking for new opportunities in the Technology, Sales & Marketing fields: including software engineers, programmers, web & mobile app developers, data analysts, network engineers, systems & database administrators, data scientists, cyber security professionals, UX/UI Designers, QA/QC Engineers, cloud architects, DevOps Engineers, technical support specialists, hardware specialists, business analysts, IT project managers, sellers, marketers, and media people.Don’t miss out on this incredible event! Register FREE Now and take the first step toward your dream job in the tech industry. We can’t wait to see you there!Become an exhibitor! Are you a recruiter, a hiring manager, a startup, or looking to hire tech talent? Join the TechMeetups Amsterdam Tech Job Fair this Autumn 2023 for a powerful recruitment experience that unites tech leaders, startups, and emerging talent together.Connect with hundreds of attendees from all areas of the tech industry, from software engineers to data scientists and take part in networking activities—it’s the perfect platform to find passionate candidates and inspiring ideas.This is an excellent opportunity to showcase your company, jobs, and services to an energetic and passionate crowd of professionals. At the job fair, you will have the opportunity to set up a booth and meet with job seekers face-to-face and discuss job openings and career opportunities with potential candidates. Your package includes a table/chairs at the job fair and varying levels of branding and promotional opportunities.What are you waiting for? Sign up now and start something amazing with us at TechMeetups Amsterdam Tech Job Fair Autumn 2023!Exhibitor packages https://techmeetups.com/product-category/tech-job-fair/amsterdamJob Dashboard to view job openings https://www.techstartupjobs.com/jobs/Album Photos https://www.flickr.com/photos/techmeetups/albumsClients https://www.slideshare.net/techmeetups/presentationsIf you have any questions or suggestions, please contact marketing@techmeetups.comEXHIBITORSAbout Infront: Europe’s leading provider of essential financial data and technology, for wealth managers, brokers and traders. Our 3500 customers gather information, build knowledge and derive insight about market direction and investment opportunities to deliver better results for their clients. We give wealth managers and traders the confidence and control they need to make smarter decisions faster.Workindenmark – Connecting international job seekers and Danish companies. Workindenmark is the Danish Ministry of Employment’s unit for international recruitment and a member of the European Employment Service (EURES). Browse the job portal on www.workindenmark.dk to see job ads in English from Danish employers. Kick start your job search, meet expats already living in Denmark and get inspired – perhaps your new career is in Denmark.As a leading consulting company for SAP software, especially for SAP S/4HANA transformations and SAP cloud solutions, CNT Management Consulting has been one of the top international consultancies for more than 20 years. With more than 400 processes and SAP consultants in five European countries and in the USA, we successfully support the digital transformation of corporations, medium-sized companies and public organizations. CNT Management Consulting offers methodological and consulting expertise for all SAP products, particularly in the areas of enterprise resource planning, supply chain management, financial management, human capital management, spend management, customer experience, analytics and the business technology platform. CNT stands for further development, opportunities for advancement and perspectives as well as a family working environment. With equal opportunities, diversity and a practiced DU culture, we ensure productive and at the same time positive cooperation.IT recruitment with far more job openings than job seekers is different. So should be looking for a new IT job. But it’s not: typical job boards, whimsical job ads, lengthy, non-informative interviews at companies you don’t really want to work for. It’s often a waste of time and a source of frustration both for candidates and recruiters. No Fluff Jobs is about simplicity and transparency. It only features IT jobs in a standardized and detailed way. You know your technology stack, salary range, team size and possible perks even before scrolling down the page. Applying doesn’t take longer than 10 seconds. Also employers save time and money: they only receive serious applications from people who have a clear view of the job. A win-win situation for everybody. See for yourself! https://nofluffjobs.com",https://www.eventbrite.co.uk/o/techmeetupscom-798441237,https://www.eventbrite.co.uk/e/amsterdam-tech-job-fair-autumn-2023-tickets-641285691767,Amsterdam
Training Greenhouse-Gas-Accounting voor financials,"September 15, 2023, 09:00 AM","September 15, 2023, 05:00 PM","25 Hoofdstraat, 3971 KA Driebergen-Rijsenburg, Netherlands","Het wordt steeds relevanter om als financial genoeg kennis te hebben over thema’s binnen het duurzaamheidsdomein. Het uitvoeren en controleren van en adviseren over duurzaamheids-analyses en niet-financiële data wordt steeds meer onderdeel van de dagelijkse praktijk van financials. Specifiek is het belangrijk om te weten hoe bedrijven een Green-House-Gas ofwel een CO2-footprint moeten opstellen en wat gebruikelijke standaarden zijn. Maar ook hoe je deze kunt controleren. Deze training van één dag gaat daar uitgebreid op in en is de ideale manier om je te scholen samen met andere financials onder de bezielende leiding van Paul van Ruiten en Wiger Aantjes. ProgrammaDe trainingsdag bestaat uit:1) Een introductie op Green-House-Gasses (GHG).2) Een deepdive in het GHG-protocol, de internationale standaard voor GHG footprint reporting.3) Scoping:  De hele value chain (scope 1, 2 en 3) wordt besproken. Met ruime aandacht voor typische GHG emissiebronnen en -waardes.4) Typische verbetermaatregelen om GHG-emissies te reduceren.5) Aandacht voor controles waarbij we je orde groottes leren ervaren van de uitstoot gerelateerd aan elektriciteitsverbruik, vervoer, inkoop van materiaal en afvalverwerking.De training bestaat afwisselend uit theorie, praktijkvoorbeelden en opdrachten. DocentenPaul van Ruiten is eigenaar van Bureau Om en al meer dan 25 jaar actief in het vakgebied milieu en duurzaamheid en werkte oa als klimaatexpert op de Nederlandse Ambassade in Washington en bij het ministerie in Den Haag. Paul geeft veel trainingen aan financials en duurzaamheidsprofessionals en intern bij bedrijven. Hij is hoofdauteur van het managementboek ‘Impactvol ondernemen in de praktijk’ dat gebruikt wordt in het onderwijs bij verschillende Hoge scholen. Wiger Aantjes is eigenaar van Sustaining Supply Chains en adviseert het grotere MKB en mulitinationals over GHG footprinting en verduurzamingsmaatregelen. Zijn core business is het uitvoeren en controleren van GHG-footprints. Wiger heeft een sterk quantitatieve achtergrond en heeft een master in Biosystems Engineering met een specialisatie op Operations Research. Praktische informatieDe training wordt drie keer gegeven op 15 september, 10 oktober en 10 november 2023. Locatie is Grytte Bloemenheuvel in Driebergen. Er wordt een lunch verzorgd op locatie. De kosten bedragen €550 (ex. BTW).  De training staat voor 8 PE-punten. Deelnemers krijgen een certificaat als bewijs van deelname.GroepsboekingMaak vanaf 5 deelnemers gebruik van de groepsboeking en ontvang €100 korting per kaart op het reguliere tarief. Selecteer het groepsticket. Verhinderd?Als u verhinderd bent, kunt u in uw plaats een collega laten deelnemen, mits deze in het bezit is van uw inschrijving. Indien u uw inschrijving wilt annuleren dient u rekening te houden met de volgende regelingen. Bij annulering tot 2 weken voor de datum van plaatsvinden, berekenen wij € 50,- (excl. BTW) aan annuleringskosten. Bij latere annulering bent u het volledige bedrag verschuldigd.Annuleren en het wijzigen van deelname dient per email  te geschieden (info@sustainingsupplychains.com).",https://www.eventbrite.nl/o/paul-van-ruiten-bureau-om-en-wiger-aantjes-sustaining-supply-chains-68112411573,https://www.eventbrite.nl/e/tickets-training-greenhouse-gas-accounting-voor-financials-671447717197,Amsterdam
Impactday 2023,"October 10, 2023, 09:30 AM","October 10, 2023, 06:00 PM","Maanlander 14a, 3824 MP Amersfoort, Netherlands","Nieuwe verbindingen creëren in het SDG-landschapOm de vraagstukken van vandaag op te kunnen lossen zijn samenwerkingen nodig. Samenwerkingen tussen bedrijven, organisaties, politiek én bewoners. Tijdens de Impactday leggen we nieuwe verbindingen aan en versterken we de bestaande verbindingen. J﻿e maakt kennis met wat er al gebeurt in de regio en kunt hierbij aanhaken, je hoort van bedrijven hoe zij een bijdrage leveren aan een duurzamere economie en samenleving en experts nemen je mee hoe je zelf als organisatie stappen kunt zetten bij het verduurzamen. M﻿is deze dag niet, er is maar beperkt plaats!",https://www.eventbrite.nl/o/impact033-63644594253,https://www.eventbrite.nl/e/tickets-impactday-2023-672641337347,Amsterdam
Sound River System,"August 12, 2023, 03:00 PM","August 13, 2023, 12:30 AM","15 Nijverheidskade, 3534 AZ Utrecht, Netherlands","Sailing the rivers across Germany, the Netherlands, Belgium, and France as we speak, Sound River System will be mooring the notorious Urban Boat 'Thabor' at industrial docks De Nijverheid in Utrecht for 48 hours next week – presenting their residency shows and more at De Sering in Amsterdam on Friday and at De Nijverheid on Saturday. The boat residents performing at De Nijverheid on Saturday 12 August are Jean-Luc, Decha, Cosey Müller, and Public Display of Affection – ecstatic acts encompassing DIY electronics, post-punk, minimal wave, and other experimental sounds. Their liveshows start at 20:30 and there is a 5 euros entrance fee. Camy closes the party with a DJ-set. In the afternoon from 15:00 onward, Low Bat, Luke Cohlen, and Tala Drum Corps DJ in the outdoor area.Urban Boat is a canal barge built in 1966. Fully functional, it is being repurposed as a cultural and artistic toolbox, serving as a venue to present concerts, exhibitions, performances, film screenings, and other public gatherings; it doubles as a vibrant and creative work environment thanks to its large work area, its sound production studio, and a series of cabins to accommodate artists in residency. On the Thursday before, there is a radio program at Stranded FM to introduce the events with Low Bat, Luke Cohlen, Hannah Pezzack, and Elina Tapio. On Friday the latter two host the sister-event at De Sering. See you at the docks!",https://www.eventbrite.nl/o/urban-boat-de-nijverheid-69242869773,https://www.eventbrite.nl/e/tickets-sound-river-system-689425860307,Amsterdam
Juniper Networks NL Tech Club,"September 28, 2023, 09:00 AM","September 28, 2023, 05:00 PM","25-31 Safariweg, 3605 MA Maarssen, Netherlands","Join us on September 28, 2023, for an exhilarating day of exploration and innovation as Juniper Networks, in collaboration with Eurofiber as our esteemed venue sponsor, proudly presents another remarkable Tech Club event. Uncover the latest trends, unveil groundbreaking solutions, and engage in profound discussions that will shape the future of networking and technology, all brought to you by the brilliant minds behind Juniper Networks. Our lineup of distinguished experts, including the luminaries Kireeti Kompella, Julian Lucek, Tony Przygienda, Dirk van den Borne, Anton Elita, Evgeny Bugakov, Melchior Aelmans and other trailblazers, is set to delve deep into the realms of cutting-edge advancements, fostering an environment where knowledge knows no bounds.Whether you're a seasoned professional, an aspiring technologist, or simply curious about the rapidly evolving world of technology, this event promises to be an extraordinary platform for growth, learning, and inspiration. Mark your calendars for September 28, 2023, and be a part of a Tech Club gathering that is destined to leave an indelible mark on your professional journey.",https://www.eventbrite.nl/o/juniper-networks-69530247433,https://www.eventbrite.nl/e/juniper-networks-nl-tech-club-tickets-693951978047,Amsterdam
The Hague Energized at Titaan,"September 14, 2023, 04:00 PM","September 14, 2023, 07:00 PM","95 Saturnusstraat, 2516 AG Den Haag, Netherlands","With great please we are announcing our next The Hague Energized, kicking off again after a summer break. This time Unknown Group will host the social event for energy professionals at their brand new innovation hub Titaan on Thursday 14 September 2023.Be ready to step into the future of the energy sector and discover how the most impactful innovations driving the energy transition. Join us for this edition where corporate innovation leaders and startup founders will share valuable insights on effective startup-corporate collaborations during our innovation panel. On our startup marketplace you can experience the positive impact of leading startups,  showcasing their innovative technologies in the energy industry, first handedly.Program:16.00-17.00		Walk in, registration & Networking17.00-18.00		Presentations 1﻿8.00-19.00	   Networking drinks & Start-up Market PlaceAbout The Hague EnergizedThe Hague Energized is organised in collaboration with young professionals from The Hague’s energy industry, our Young Energizers, so expect a vibrant experience. The event is open for all energy professionals. Corporate or start-up, young or old, trainee or CEO, everybody is welcome to join.Our team of Young Energizers currently consists of young professionals from: Aramco Overseas, AECOM, Air Products, Dutch Marine Energy Centre (DMEC), McDermott, Neptune Energy, Repsol, Shell, The Hague & Partners, TotalEnergies, Unknown Group, World Startup, Weco, Worley and the Municipality of The Hague.From our host - Unknown GroupUnknown Group is an early-stage investor and open innovation partner. We believe that founders can turn the world’s challenges into opportunities. Our mission is to fuel founders to fix the future by providing them early-stage believer investments, connecting them with industry leaders to scale their solutions globally, and by offering places where like-minded entrepreneurs can gather and innovate together. One of these places is our new 13,000 m² innovation hub Titaan, one of Europe's largest impact innovation hubs. At Titaan, impact-driven entrepreneurs gather, showcase and test their innovative technologies. ",https://www.eventbrite.nl/o/the-hague-business-agency-39883593443,https://www.eventbrite.nl/e/tickets-the-hague-energized-at-titaan-690790251237,Amsterdam
Signhost Summit 2023,"September 21, 2023, 03:00 PM","September 21, 2023, 06:00 PM","148 Zijlweg, 2015 BH Haarlem, Netherlands","During this event, what types of questions can you expect to be answered?How can I proactively prepare my business for the global changes for identifying and signing?How do those global developments impact your business in the Netherlands and abroad. What are the latest trends in the market for digital signing and identification?What is the European wallet and what is the role of digital signing in it?What are the current legal frameworks and regulations related to international identification and digital signing?T﻿he event After our successful Signhost summits on replacing copy passports with online identification and embracing the new era of identified signing, it is time to embark on the next chapter. Join us at our upcoming event where we will dive into the global forefront of digital identification and signing.Stay informed about the latest advancements in this field, as we believe it is crucial to equip you with the knowledge needed to thrive in the evolving global landscape.Having recently joined forces with Entrust, we are now able to help organizations  worldwide in digitizing their identification and signing processes. Together, we are part of a global ecosystem that offers a wide array of possibilities for secure and efficient online business operations.The current environment is undergoing rapid changes, and we are on the brink of achieving easily accessible digital verification and signing on the highest level for everyone on a global scale. This event aims to guide you in preparing your organization for these forthcoming changes and provide up-to-date information on the ongoing initiatives being implemented.Attending our event will enable you to fully prepare for these new developments, ensuring that your organization is poised to excel on a global scale. Discover cutting-edge strategies, connect with industry experts, and gain valuable insights to confidently navigate the digital identity realm. After the informative session, you'll have the chance to network and connect with other organizations. This valuable opportunity allows you to engage with like-minded businesses, fostering a dynamic environment for learning and establishing relationships.Join us and embrace the future of digital identification and signing, where limitless possibilities await your organization. Secure your place at the event now.ProgramReception Kick Willemse, VP digital signing Entrust:  ""How to design your internal enterprise signing architecture to deal with current and future e-signing and identification needs""Bob Hulsebosch, Compliance Officer at Inverid and eIDAS expert: ""A personal digital identity wallet for EU citizens: why, what and how?""Paul Loth, Product manager Entrust: ""How Signhost will support your organization in the changing landscape of identified signing""Speaker to be announced: Future eID and signing developments in EuropeQ&A Networking event with drinks and bites",https://www.eventbrite.com/o/evidos-19948196710,https://www.eventbrite.com/e/signhost-summit-2023-tickets-667385025577,Amsterdam
NL Space Campus Network & Drinks,"September 28, 2023, 05:00 PM","September 28, 2023, 07:00 PM","1 Kapteynstraat, 2201 BB Noordwijk, Netherlands","Every last Thursday of the month at 17:00 CET we host a special Network and Drinks for everyone interested in Space, where multiple start-ups and innovative companies pitch their potential and ideas and visitors can grow their network.The event is on campus at the Space Business Innovation Centre Noordwijk. Every edition we have multiple pitches from interesting initiatives, start-ups and projects. You will also hear updates from NL Space Campus, the community and SBIC Noordwijk. During the networking part, you can also meet and talk to our partners such as SBIC, NSO, SpaceNed, NVR, ESA ESTEC, LDE Universities and SGAC. PitchesWant to pitch yourself? Anyone who wants to share their initiative, organisation or project on stage, is welcome to apply for a 3-minute pitch. You can fill out this form and we'll get back to you. NL Space Campus Network CommunityTogether we make the campus a meeting place for the space (interested) community! A place and platform where entrepreneurs, education, research, government, and the environment meet. And where open innovation originates. This often starts with a chance encounter, a shared passion, and a new idea. Bring colleagues we don't know yet, startups that want to meet other startups, young professionals that want to meet older professionals, and maybe even that curious potential investor. Feel free and welcome to share this invitation with people in your network who are also curious to join our Network & Drinks and join the growing space community of NL Space Campus. MediaPhotographs will be made and by registering you give us permission to share them. If you do not want you photo shared with our community online, please let us know when you register.  ",https://www.eventbrite.com/o/nl-space-campus-33627517327,https://www.eventbrite.com/e/nl-space-campus-network-drinks-tickets-672915657847,Amsterdam
Introductory workshop Urbanism & Landscape Architecture,"November 23, 2023, 09:00 AM","November 23, 2023, 05:00 PM","Waterlooplein 213, 1011PG Amsterdam, Netherlands","The Academy of Architecture organizes introductory workshops as an introduction to the education we offer. The workshops are meant for (graduate) students of relevant education and art schools interested in following a pre-master, minor, or masters degree.Workshops provide an excellent opportunity to get more acquainted with our educational model. You will work on an assignment in an (international) team; the tutors are graduates of the Academy and they will happily answer all your questions - feel free to ask them anything about the Academy! ",https://www.eventbrite.nl/o/academie-van-bouwkunst-65116445593,https://www.eventbrite.nl/e/introductory-workshop-urbanism-landscape-architecture-tickets-627061165827,Amsterdam
Design & AI Symposium 2023,"October 18, 2023, 12:30 PM","October 18, 2023, 07:30 PM","8 Molengraaffsingel, 2629 JD Delft, Netherlands","SHAPING THE FUTURE(S)We invite you to the 2023 Design & AI Symposium where we are asking: How are designers shaping possible futures? The symposium will be held on the campus of TU Delft and is presented by the Industrial Design Engineering Faculty. At this event, you'll be able to join fellow designers and businesses to explore the intersection of design and the future of AI.AI has captured the imagination of the public, science and industry, but it also poses new risks and potentials that are reshaping human relationships with technology, labor, creativity, and the environment. How can design help ensure that these systems are practical, just, sustainable and used for the benefit of society?Building on our sold-out 2022 symposium, we are expanding to one and a half days. Scientists and practitioners from multiple disciplines will gather  in the beautiful Dutch city of Delft. We will discuss the technological, scientific, and societal challenges of building futures with AI-mediated interactions. The symposium will showcase local and international Design and AI research from academia and industry, through a rich programme of workshops, talks and discussions.Whether you're a seasoned designer, entrepreneur or just starting out, the Design & AI Symposium 2023 is the perfect place to gain new insights, make valuable connections, and expand your horizons. Don't miss out on this incredible opportunity to be a part of the conversation at the forefront of design and AI!This is a program of TU Delft Industrial Design Engineering in collaboration with TU Delft AI Initiative and Mondai | House of AI at NEXT Delft. Our main sponsor is KickstartAI.PRIVACY INFORMATIONBy entering your registration, you give us permission to send you information about this event and you agree to receive information about further events at IDE and  Mondai | House of AI and from partner(s) co-presenting  the event that you register for. Of course, you can unsubscribe at any time. For more information about our Privacy Policy, please see this page.S﻿ee our 2022 symposium wrapup website. And watch our perspective on Design & AI below.MAIN SPONSORhttps://www.kickstartai.orgIN COLLBORATION WITHhttps://www.tudelft.nl/en/ai/tu-delft-ai-initiativehttps://mondai.tudelftcampus.nl/en/",https://www.eventbrite.nl/o/industrial-design-engineering-faculty-of-tu-delft-66631517373,https://www.eventbrite.nl/e/design-ai-symposium-2023-tickets-646894036477,Amsterdam
