Event Name,Start,End,Location,Description,Organizer,Event URL,City
FABSCRAP BKLYN Volunteer: Saturday July 29th PM session,"July 29, 2023, 01:00 PM","July 29, 2023, 04:00 PM","140 58th Street Building B, Unit 5H-4, Brooklyn, NY 11220","FABSCRAP needs your help to save designer textiles from landfill! As a volunteer, you will sort through fabric samples and swatches, readying them to be saved for reuse.Thank you for wanting to be part of our work and mission! When you sign up, please consider also making a donation to keep us operational as a sustainable resource - FABSCRAP is the only option available for the fashion industry to recycle and redistribute unused material, and the most accessible way for consumers to find saved-from-landfill fabric, trim, leather, and yarn. Every dollar donated helps to further our mission!When registering, choose:First Time Volunteer Sorter if this is your first time volunteering with usReturning Volunteer Sorter if you’ve sorted with us before*N﻿ote: If you choose to donate, please make sure that you also choose a sorter ticket. *Please read below for additional information on your volunteering experience and directions to our space!---What to expect:Welcome: Intros and overview of FABSCRAP (10 minutes)Training: Learn how FABSCRAP sorts fabric for recycling (10 minutes)Sort: Sort through fabric samples and large pieces, pulling out usable fabrics for reuse and removing hardware and paper from fabric swatches for recycling (~2.5 hours)Shop for fabric! (after the sessions ends for 1 hour)***Sorting fabric requires the use of sharp scissors and moderate lifting (up to 20 lbs). By registering for a session, you are confirming that you have read, understood, and agreed to the volunteer waiver.***Tips for a successful volunteer session:Dress comfortably and wear comfortable shoes as most volunteers sort while standing; we can provide chairs if you prefer to sitBring your own bag to carry home any material you shop!We play music, but feel free to bring headphonesFeel free to bring water or beverages with a cap/lid; there are also vending machines in the entrance of the buildingAs the weather gets cooler, windows will only be open for ventilation depending on outside temperaturePlease be sure to register for every session you plan to attend, and have any guests who want to accompany you register as well.As a thank-you for completing a 3 hour volunteer session, we’re happy to:Give you 5 pounds of fabric for FREE and a 30% volunteer discount on any additional material you’d like to purchase… ORWaive the fee for recycling personal sewing scraps, up to 10 pounds and a 30% discount on any materials you purchase***FABSCRAP does not accept used garments or home linens for recycling.***Want to get even more involved? After volunteering 10 or more times, you are eligible to become a Reuse Volunteer! Reuse Volunteers help process materials for our reuse room after they leave the volunteer sorting tables.  It’s a great opportunity to get even more involved in our operations! We monitor our Eventbrite registrations closely. If you think you may have completed 10 sorting sessions and did not receive an invitation to sign up, let us know at volunteer@fabscrap.org using the email you register for sessions with.SafetyWe are committed to keeping our volunteers, community, and team safe:Masks are required to enter the FABSCRAP warehouse and are mandatory on the Brooklyn Army Terminal premises. The FABSCRAP team will be wearing masks at all times.Volunteer stations are comfortably spaced apart for individual use (unless you opt to share with a friend)Cleaning and sanitizing of volunteer stations and frequently touched surfaces will take place between all volunteer sessionsA First Aid kit, gloves and hand sanitizer will be available DIRECTIONS ARE IMPORTANT:The FABSCRAP warehouse is located in Building B within the Brooklyn Army Terminal (BAT), which is accessible by foot, bike/scooter, car, subway, bus, and ferry. Free indoor and outdoor bike parking is available at BAT Building B entrances (58th Street). This entrance is fully accessible. Free, secure on-site parking is available for cars at the Pier 4/NYC Ferry parking lot.How to locate FABSCRAP within BAT: Our website has in-depth directions with pictures to make sure you are easily able to find us!",https://www.eventbrite.com/o/fabscrap-12736454433,https://www.eventbrite.com/e/fabscrap-bklyn-volunteer-saturday-july-29th-pm-session-tickets-665622543947,NYC
Implications of SEC Climate Rule on Capital Markets,"August 17, 2023, 05:30 PM","August 17, 2023, 08:30 PM","101 Park Avenue, New York, NY 10178","Join the BASIC community on August 16th from 5:30 pm - 8pm for an in-person panel discussion about the proposed SEC Climate and ESG Disclosures and implications for capital markets. We will have refreshments and opportunity to meet and connect with our panelists and BASIC members. P﻿anelists:- Heather McGee, Partner, 17 Asset Management- Karen Serituk, Head, Sustainable Banking and Finance, TCS Americas - Peter Schott, Financial ESG Integration, Mastercard -﻿ Kim Shafer, Senior Policy Advisor,  Impact Capital Managers (ICM)The event will be hosted at the TATA Consultancy Services (TCS) office at 101 Park Avenue.",https://www.eventbrite.com/o/basic-ny-68826817653,https://www.eventbrite.com/e/implications-of-sec-climate-rule-on-capital-markets-tickets-681820211607,NYC
"FABSCRAP BKLYN Volunteer: Saturday July 22nd,AM session","July 22, 2023, 09:00 AM","July 22, 2023, 12:00 PM","140 58th Street Building B, Unit 5H-4, Brooklyn, NY 11220","FABSCRAP needs your help to save designer textiles from landfill! As a volunteer, you will sort through fabric samples and swatches, readying them to be saved for reuse.Thank you for wanting to be part of our work and mission! When you sign up, please consider also making a donation to keep us operational as a sustainable resource - FABSCRAP is the only option available for the fashion industry to recycle and redistribute unused material, and the most accessible way for consumers to find saved-from-landfill fabric, trim, leather, and yarn. Every dollar donated helps to further our mission!When registering, choose:First Time Volunteer Sorter if this is your first time volunteering with usReturning Volunteer Sorter if you’ve sorted with us before*N﻿ote: If you choose to donate, please make sure that you also choose a sorter ticket. *Please read below for additional information on your volunteering experience and directions to our space!---What to expect:Welcome: Intros and overview of FABSCRAP (10 minutes)Training: Learn how FABSCRAP sorts fabric for recycling (10 minutes)Sort: Sort through fabric samples and large pieces, pulling out usable fabrics for reuse and removing hardware and paper from fabric swatches for recycling (~2.5 hours)Shop for fabric! (after the sessions ends for 1 hour)***Sorting fabric requires the use of sharp scissors and moderate lifting (up to 20 lbs). By registering for a session, you are confirming that you have read, understood, and agreed to the volunteer waiver.***Tips for a successful volunteer session:Dress comfortably and wear comfortable shoes as most volunteers sort while standing; we can provide chairs if you prefer to sitBring your own bag to carry home any material you shop!We play music, but feel free to bring headphonesFeel free to bring water or beverages with a cap/lid; there are also vending machines in the entrance of the buildingAs the weather gets cooler, windows will only be open for ventilation depending on outside temperaturePlease be sure to register for every session you plan to attend, and have any guests who want to accompany you register as well.As a thank-you for completing a 3 hour volunteer session, we’re happy to:Give you 5 pounds of fabric for FREE and a 30% volunteer discount on any additional material you’d like to purchase… ORWaive the fee for recycling personal sewing scraps, up to 10 pounds and a 30% discount on any materials you purchase***FABSCRAP does not accept used garments or home linens for recycling.***Want to get even more involved? After volunteering 10 or more times, you are eligible to become a Reuse Volunteer! Reuse Volunteers help process materials for our reuse room after they leave the volunteer sorting tables.  It’s a great opportunity to get even more involved in our operations! We monitor our Eventbrite registrations closely. If you think you may have completed 10 sorting sessions and did not receive an invitation to sign up, let us know at volunteer@fabscrap.org using the email you register for sessions with.SafetyWe are committed to keeping our volunteers, community, and team safe:Masks are required to enter the FABSCRAP warehouse and are mandatory on the Brooklyn Army Terminal premises. The FABSCRAP team will be wearing masks at all times.Volunteer stations are comfortably spaced apart for individual use (unless you opt to share with a friend)Cleaning and sanitizing of volunteer stations and frequently touched surfaces will take place between all volunteer sessionsA First Aid kit, gloves and hand sanitizer will be available DIRECTIONS ARE IMPORTANT:The FABSCRAP warehouse is located in Building B within the Brooklyn Army Terminal (BAT), which is accessible by foot, bike/scooter, car, subway, bus, and ferry. Free indoor and outdoor bike parking is available at BAT Building B entrances (58th Street). This entrance is fully accessible. Free, secure on-site parking is available for cars at the Pier 4/NYC Ferry parking lot.How to locate FABSCRAP within BAT: Our website has in-depth directions with pictures to make sure you are easily able to find us!",https://www.eventbrite.com/o/fabscrap-12736454433,https://www.eventbrite.com/e/fabscrap-bklyn-volunteer-saturday-july-22ndam-session-tickets-665602624367,NYC
DSNY Organics Diversion Efforts: A Master Composter Workshop,"August 30, 2023, 06:00 PM","August 30, 2023, 07:30 PM","2950 Southern Boulevard, Bronx, NY 10458","When did the NYC Department of Sanitation (DSNY) first start to work on diverting organics from landfill disposal? Tune in to understand the different organics diversion efforts that DSNY has pursued over time.Event taught by members of Department of Sanitation's Bureau of Recycling and Sustainability. Registration is required for participation in this event. Please make sure to use the same name and email for all Master Composter Certificate Course events.Course PoliciesCancellation / No-Show:Please give ample notice in case you are no longer able to attend an event you’re registered for so that we may offer your slot to someone else. Failure to give notice will be considered a no-show for the event.Repeated no-shows may result in being barred from attending future events.Lateness:Lateness may result in being denied course credit for and/or participation in a workshop/ field trip. In cases where you are denied course credit, you will need to retake the workshop/ field trip in order for it to count towards your certification. For volunteer events, you will only receive credit for the amount of time you are present for the activity.Illness:If you are not feeling well, please refrain from attending any in-person event, and notify the course administrator at your earliest opportunity to avoid receiving a no-show. Non-Registered Attendance:Registration is required to participate in all Master Composter Certificate Course events. We cannot guarantee your admittance to a Master Composter Certificate Course event if you aren’t registered for it. Failure to register may result in being denied course credit for and/or participation in the event.About the NYC Compost Project Master Composter Certificate CourseThe NYC Compost Project Master Composter Certificate Course is an advanced compost education and outreach program. The course is designed to build a citywide network of educators, advocates and community composters to support NYC Department of Sanitation composting initiatives. To become a Certified NYC Master Composter, registrants need to complete all requirements (7 workshops, 2 field trips, and 30 volunteer hours) within one (1) year from their start date. This workshop is one of seven (7) required workshops for the Master Composter Certificate. For more information, including how to register for other opportunities, please visit makecompost.nyc/mastercomposter.When you register for a Master Composter workshop, volunteer activity and/or field trip, you will receive email notifications for future Master Composter events.",https://www.eventbrite.com/o/master-composter-certificate-course-42867183393,https://www.eventbrite.com/e/dsny-organics-diversion-efforts-a-master-composter-workshop-tickets-677738121967,NYC
FABSCRAP BKLYN Volunteer: Friday July 28th PM session,"July 28, 2023, 01:00 PM","July 28, 2023, 04:00 PM","140 58th Street Building B, Unit 5H-4, Brooklyn, NY 11220","FABSCRAP needs your help to save designer textiles from landfill! As a volunteer, you will sort through fabric samples and swatches, readying them to be saved for reuse.Thank you for wanting to be part of our work and mission! When you sign up, please consider also making a donation to keep us operational as a sustainable resource - FABSCRAP is the only option available for the fashion industry to recycle and redistribute unused material, and the most accessible way for consumers to find saved-from-landfill fabric, trim, leather, and yarn. Every dollar donated helps to further our mission!When registering, choose:First Time Volunteer Sorter if this is your first time volunteering with usReturning Volunteer Sorter if you’ve sorted with us before*N﻿ote: If you choose to donate, please make sure that you also choose a sorter ticket. *Please read below for additional information on your volunteering experience and directions to our space!---What to expect:Welcome: Intros and overview of FABSCRAP (10 minutes)Training: Learn how FABSCRAP sorts fabric for recycling (10 minutes)Sort: Sort through fabric samples and large pieces, pulling out usable fabrics for reuse and removing hardware and paper from fabric swatches for recycling (~2.5 hours)Shop for fabric! (after the sessions ends for 1 hour)***Sorting fabric requires the use of sharp scissors and moderate lifting (up to 20 lbs). By registering for a session, you are confirming that you have read, understood, and agreed to the volunteer waiver.***Tips for a successful volunteer session:Dress comfortably and wear comfortable shoes as most volunteers sort while standing; we can provide chairs if you prefer to sitBring your own bag to carry home any material you shop!We play music, but feel free to bring headphonesFeel free to bring water or beverages with a cap/lid; there are also vending machines in the entrance of the buildingAs the weather gets cooler, windows will only be open for ventilation depending on outside temperaturePlease be sure to register for every session you plan to attend, and have any guests who want to accompany you register as well.As a thank-you for completing a 3 hour volunteer session, we’re happy to:Give you 5 pounds of fabric for FREE and a 30% volunteer discount on any additional material you’d like to purchase… ORWaive the fee for recycling personal sewing scraps, up to 10 pounds and a 30% discount on any materials you purchase***FABSCRAP does not accept used garments or home linens for recycling.***Want to get even more involved? After volunteering 10 or more times, you are eligible to become a Reuse Volunteer! Reuse Volunteers help process materials for our reuse room after they leave the volunteer sorting tables.  It’s a great opportunity to get even more involved in our operations! We monitor our Eventbrite registrations closely. If you think you may have completed 10 sorting sessions and did not receive an invitation to sign up, let us know at volunteer@fabscrap.org using the email you register for sessions with.SafetyWe are committed to keeping our volunteers, community, and team safe:Masks are required to enter the FABSCRAP warehouse and are mandatory on the Brooklyn Army Terminal premises. The FABSCRAP team will be wearing masks at all times.Volunteer stations are comfortably spaced apart for individual use (unless you opt to share with a friend)Cleaning and sanitizing of volunteer stations and frequently touched surfaces will take place between all volunteer sessionsA First Aid kit, gloves and hand sanitizer will be available DIRECTIONS ARE IMPORTANT:The FABSCRAP warehouse is located in Building B within the Brooklyn Army Terminal (BAT), which is accessible by foot, bike/scooter, car, subway, bus, and ferry. Free indoor and outdoor bike parking is available at BAT Building B entrances (58th Street). This entrance is fully accessible. Free, secure on-site parking is available for cars at the Pier 4/NYC Ferry parking lot.How to locate FABSCRAP within BAT: Our website has in-depth directions with pictures to make sure you are easily able to find us!",https://www.eventbrite.com/o/fabscrap-12736454433,https://www.eventbrite.com/e/fabscrap-bklyn-volunteer-friday-july-28th-pm-session-tickets-665620748577,NYC
Hike & Heal: Morning Retreat,"August 13, 2023, 09:00 AM","August 13, 2023, 12:00 PM","950 Fountain Avenue, Brooklyn, NY 11239","N﻿ature has a beautiful way of fostering acceptance of the inevitable changes life brings. The cycle of life, death, and rebirth without resistance is one we can all learn from and apply to our current circumstances. Hike with us.Heal with us.Connect with us.Get inspired.Schedule8:45 - 9 a.m. Arrival & Introductions9:30 a.m. Start Hike11:11 a.m. Breathwork & Mediation12 p.m.-ish Complete trail",https://www.eventbrite.com/o/queens-on-purpose-9889240479,https://www.eventbrite.com/e/hike-heal-morning-retreat-tickets-679826799257,NYC
"FABSCRAP BKLYN Volunteer: Wednesday July 26th,AM session","July 26, 2023, 09:00 AM","July 26, 2023, 12:00 PM","140 58th Street Building B, Unit 5H-4, Brooklyn, NY 11220","FABSCRAP needs your help to save designer textiles from landfill! As a volunteer, you will sort through fabric samples and swatches, readying them to be saved for reuse.Thank you for wanting to be part of our work and mission! When you sign up, please consider also making a donation to keep us operational as a sustainable resource - FABSCRAP is the only option available for the fashion industry to recycle and redistribute unused material, and the most accessible way for consumers to find saved-from-landfill fabric, trim, leather, and yarn. Every dollar donated helps to further our mission!When registering, choose:First Time Volunteer Sorter if this is your first time volunteering with usReturning Volunteer Sorter if you’ve sorted with us before*N﻿ote: If you choose to donate, please make sure that you also choose a sorter ticket. *Please read below for additional information on your volunteering experience and directions to our space!---What to expect:Welcome: Intros and overview of FABSCRAP (10 minutes)Training: Learn how FABSCRAP sorts fabric for recycling (10 minutes)Sort: Sort through fabric samples and large pieces, pulling out usable fabrics for reuse and removing hardware and paper from fabric swatches for recycling (~2.5 hours)Shop for fabric! (after the sessions ends for 1 hour)***Sorting fabric requires the use of sharp scissors and moderate lifting (up to 20 lbs). By registering for a session, you are confirming that you have read, understood, and agreed to the volunteer waiver.***Tips for a successful volunteer session:Dress comfortably and wear comfortable shoes as most volunteers sort while standing; we can provide chairs if you prefer to sitBring your own bag to carry home any material you shop!We play music, but feel free to bring headphonesFeel free to bring water or beverages with a cap/lid; there are also vending machines in the entrance of the buildingAs the weather gets cooler, windows will only be open for ventilation depending on outside temperaturePlease be sure to register for every session you plan to attend, and have any guests who want to accompany you register as well.As a thank-you for completing a 3 hour volunteer session, we’re happy to:Give you 5 pounds of fabric for FREE and a 30% volunteer discount on any additional material you’d like to purchase… ORWaive the fee for recycling personal sewing scraps, up to 10 pounds and a 30% discount on any materials you purchase***FABSCRAP does not accept used garments or home linens for recycling.***Want to get even more involved? After volunteering 10 or more times, you are eligible to become a Reuse Volunteer! Reuse Volunteers help process materials for our reuse room after they leave the volunteer sorting tables.  It’s a great opportunity to get even more involved in our operations! We monitor our Eventbrite registrations closely. If you think you may have completed 10 sorting sessions and did not receive an invitation to sign up, let us know at volunteer@fabscrap.org using the email you register for sessions with.SafetyWe are committed to keeping our volunteers, community, and team safe:Masks are required to enter the FABSCRAP warehouse and are mandatory on the Brooklyn Army Terminal premises. The FABSCRAP team will be wearing masks at all times.Volunteer stations are comfortably spaced apart for individual use (unless you opt to share with a friend)Cleaning and sanitizing of volunteer stations and frequently touched surfaces will take place between all volunteer sessionsA First Aid kit, gloves and hand sanitizer will be available DIRECTIONS ARE IMPORTANT:The FABSCRAP warehouse is located in Building B within the Brooklyn Army Terminal (BAT), which is accessible by foot, bike/scooter, car, subway, bus, and ferry. Free indoor and outdoor bike parking is available at BAT Building B entrances (58th Street). This entrance is fully accessible. Free, secure on-site parking is available for cars at the Pier 4/NYC Ferry parking lot.How to locate FABSCRAP within BAT: Our website has in-depth directions with pictures to make sure you are easily able to find us!",https://www.eventbrite.com/o/fabscrap-12736454433,https://www.eventbrite.com/e/fabscrap-bklyn-volunteer-wednesday-july-26tham-session-tickets-674311873967,NYC
NYC Web3 + AI Summit Series,"July 24, 2023, 06:00 PM","July 24, 2023, 09:00 PM","42 West 48th Street, New York, NY 10036","NYC Trynco Web3 + AI Summit SeriesCome Join us on July 24th Happy Hour Style Tech Mixer & Web3 + AI Panel at Sean’s Bar & Kitchen (Upstairs)42 West 48th StreetNew York, NY 10036 THEME for July 24th - All things AITrynco Web3 + AI Summit Series give attendees access to thought leaders, startup CEOs, investors, community influencers, and tech enthusiasts in the fast moving space of Web3 and AI.Our highly curated events are designed so the attendees could network with like minded people. Explore new business opportunities with some of the most influential people in the Blockchain & AI technology spaces. Covering content on Crypto, NFT, Metaverse, Web3 and AI.* Collaborate & build relations* Develop ecosystems* Meet investors and innovators* Meet tomorrow's business partners, co-founders, investors to accelerate your business / business ideaConnecting the Blockchain ecosystem, Digital Assets through to Web3 and AIDiscussions and topics around the very latest news today on the Digital Assets, Web3 and AI:* National & International Regulations and why those matter* Blockchain & Web3 - Applicability in Various Industries* Latest in the creator economy - Fashion - Music- Art- Gaming - Sports* AI - What have we created* Crypto & Sustainability* The Metaverse Economy* Startups in the roomAt Trynco, we are focused on building a non-gated, positively engaging, safe and supportive community for those entering into the blockchain space as they build creative assets, innovative businesses, create generational wealth, and friendships & business partnerships lasting a lifetime.Come join us !LET’S GOOOO🚀🚀🚀🚀 WAGMI 🚀🚀🚀🚀Recent Press Articles:World Red Eye - 2023 Web3 Summit Series KickoffMedium - Web3 Summit Series Miami Hack Week EditionFor Sponsorship Opportunities - Contact:events@trynco.orgTrynco is 501c3 non-profit organizationT﻿erms and ConditionsAttending this event constitutes your consent to be photographed, filmed, and/or otherwise recorded (Recordings) and to the use of the Recordings for editorial, advertising and promotional purposes in any media in perpetuity. You waive and release any claims you may have related to the use of the Recordings, including, without limitation, any claims for copyright infringement or for any fees for the use of these Recordings. You understand that all photography, filming and/or recording will be done in reliance on this consent. If you do not agree to the foregoing, you should not enter the event premises.Event Organizer & hostAmila Karunaratne Founder & CEOAmila Karunaratne  Trynco, Inc.Thanks to our venue host Sean’s Bar and Kitchen 🚀And Our NYC Community Partners🚀Yorkseed Venture Capital Community BlockchainNFT Crypto Network PAST EVENTSTrynco’s Event Code of Conduct & Anti-Harrassment PolicyTrynco is dedicated to providing a harassment-free and inclusive event experience for everyone regardless of gender identity and expression, sexual orientation, disabilities, neurodiversity, physical appearance, body size, ethnicity, nationality, race, age, religion, or other protected category. We do not tolerate harassment of event participants in any form. Trynco takes violations of our policy seriously and will respond appropriately.All participants of Trynco events must abide by the following policy:1. Be excellent to each other. We want the event to be an excellent experience for everyone regardless of gender identity and expression, sexual orientation, disabilities, neurodiversity, physical appearance, body size, ethnicity, nationality, race, age, religion, or other protected category. Treat everyone with respect. Participate while acknowledging that everyone deserves to be here -- and each of us has the right to enjoy our experience without fear of harassment, discrimination, or condescension, whether blatant or via micro-aggressions. Jokes shouldn’t demean others. Consider what you are saying and how it would feel if it were said to or about you.2. Speak up if you see or hear something. Harassment is not tolerated, and you are empowered to politely engage when you or others are disrespected. The person making you feel uncomfortable may not be aware of what they are doing, and politely bringing their behavior to their attention is encouraged. If a participant engages in harassing or uncomfortable behavior, the event organizers may take any action they deem appropriate, including warning or expelling the offender from the event with no refund. If you are being harassed or feel uncomfortable, notice that someone else is being harassed, or have any other concerns, please contact a member of the event staff immediately.3. Harassment is not tolerated. Harassment includes, but is not limited to: verbal language that reinforces social structures of domination related to gender identity and expression, sexual orientation, disabilities, neurodiversity, physical appearance, body size, ethnicity, nationality, race, age, religion, or other protected category; sexual imagery in public spaces; deliberate intimidation; stalking; following; harassing photography or recording; sustained disruption of talks or other events; offensive verbal language; inappropriate physical contact; and unwelcome sexual attention. Participants asked to stop any harassing behavior are expected to comply immediately.This policy extends to talks, panels, workshops, social media, parties, hallway conversations, all attendees, partners, sponsors, volunteers, event staff, etc. Trynco reserves the right to refuse admittance to, or remove any person from, any Trynco hosted event at any time in its sole discretion. This includes, but is not limited to, attendees behaving in a disorderly manner or failing to comply with this policy. If a participant engages in harassing or uncomfortable behavior, the event organizers may take any action they deem appropriate, including warning or expelling the offender from the event with no refund.Our zero tolerance policy means that we will look into and review every allegation of violation of our Event Community Guidelines and Anti-Harassment Policy and respond appropriately. Please note, while we take all concerns raised seriously, we will use our discretion as to determining when and how to follow up on reported incidents, and may decline to take any further action and/or may direct the participant to other resources for resolution.Event staff will be happy to help participants contact venue security or local law enforcement, or otherwise assist those experiencing discomfort or harassment to feel safe for the duration of the event. We value your attendance.Exhibiting partners, sponsors or vendor booths, or similar activities are also subject to this policy. In particular, exhibitors should not use sexualized images, activities, or other material. Booth staff (including volunteers) should not use sexualized clothing/uniforms/costumes, or otherwise create a sexualized environment. Participants and exhibiting partners or sponsors disobeying this policy will be notified and are expected to stop any offending behavior immediately.Why this policy is important:Harassment at events and in online communities are unfortunately common. Creating an official policy aims to improve this by making it clear that harassment of anyone for any reason is not acceptable within our events and communities. This policy may prevent harassment by clearly defining expectations for behavior, aims to provide reassurance, and encourages people who have had bad experiences at other events to participate in this one.",https://www.eventbrite.com/o/trynco-57465612043,https://www.eventbrite.com/e/nyc-web3-ai-summit-series-tickets-680438639287,NYC
"FABSCRAP BKLYN Volunteer: Thursday August 3rd,PM session","August 03, 2023, 01:00 PM","August 03, 2023, 04:00 PM","140 58th Street Building B, Unit 5H-4, Brooklyn, NY 11220","FABSCRAP needs your help to save designer textiles from landfill! This month, volunteers will participate in our Header Research Project! Participants will sort through fabric samples and swatches, separating fabric from paper headers and folding large, usable fabric to be saved for reuse. Volunteers will do this while also completing a survey. The survey will be used to record different header/packaging types that will help us rank companies by least to most sustainable packaging.Thank you for wanting to be part of our work and mission! When you sign up, please consider also making a donation to keep us operational as a sustainable resource - FABSCRAP is the only option available for the fashion industry to recycle and redistribute unused material, and the most accessible way for consumers to find saved-from-landfill fabric, trim, leather, and yarn. Every dollar donated helps to further our mission!When registering, choose:First Time Volunteer Sorter if this is your first time volunteering with usReturning Volunteer Sorter if you’ve sorted with us before*N﻿ote: If you choose to donate, please make sure that you also choose a sorter ticket. *Please read below for additional information on your volunteering experience and directions to our space!---What to expect:Welcome: Intros and overview of FABSCRAP (10 minutes)Training: Learn how FABSCRAP sorts fabric for recycling (10 minutes)Sort: Sort through fabric samples and large pieces, pulling out usable fabrics for reuse and removing hardware and paper from fabric swatches for recycling (~2.5 hours)Shop for fabric! (after the sessions ends for 1 hour)***Sorting fabric requires the use of sharp scissors and moderate lifting (up to 20 lbs). By registering for a session, you are confirming that you have read, understood, and agreed to the volunteer waiver.***Tips for a successful volunteer session:Dress comfortably and wear comfortable shoes as most volunteers sort while standing; we can provide chairs if you prefer to sitBring your own bag to carry home any material you shop!We play music, but feel free to bring headphonesFeel free to bring water or beverages with a cap/lid; there are also vending machines in the entrance of the buildingAs the weather gets cooler, windows will only be open for ventilation depending on outside temperaturePlease be sure to register for every session you plan to attend, and have any guests who want to accompany you register as well.As a thank-you for completing a 3 hour volunteer session, we’re happy to:Give you 5 pounds of fabric for FREE and a 30% volunteer discount on any additional material you’d like to purchase… ORWaive the fee for recycling personal sewing scraps, up to 10 pounds and a 30% discount on any materials you purchase***FABSCRAP does not accept used garments or home linens for recycling.***Want to get even more involved? After volunteering 10 or more times, you are eligible to become a Reuse Volunteer! Reuse Volunteers help process materials for our reuse room after they leave the volunteer sorting tables.  It’s a great opportunity to get even more involved in our operations! We monitor our Eventbrite registrations closely. If you think you may have completed 10 sorting sessions and did not receive an invitation to sign up, let us know at volunteer@fabscrap.org using the email you register for sessions with.SafetyWe are committed to keeping our volunteers, community, and team safe:Masks are required to enter the FABSCRAP warehouse and are mandatory on the Brooklyn Army Terminal premises. The FABSCRAP team will be wearing masks at all times.Volunteer stations are comfortably spaced apart for individual use (unless you opt to share with a friend)Cleaning and sanitizing of volunteer stations and frequently touched surfaces will take place between all volunteer sessionsA First Aid kit, gloves and hand sanitizer will be available DIRECTIONS ARE IMPORTANT:The FABSCRAP warehouse is located in Building B within the Brooklyn Army Terminal (BAT), which is accessible by foot, bike/scooter, car, subway, bus, and ferry. Free indoor and outdoor bike parking is available at BAT Building B entrances (58th Street). This entrance is fully accessible. Free, secure on-site parking is available for cars at the Pier 4/NYC Ferry parking lot.How to locate FABSCRAP within BAT: Our website has in-depth directions with pictures to make sure you are easily able to find us!",https://www.eventbrite.com/o/fabscrap-12736454433,https://www.eventbrite.com/e/fabscrap-bklyn-volunteer-thursday-august-3rdpm-session-tickets-682336586097,NYC
"FABSCRAP BKLYN Volunteer: Friday August 4th, AM session","August 04, 2023, 09:00 AM","August 04, 2023, 12:00 PM","140 58th Street Building B, Unit 5H-4, Brooklyn, NY 11220","FABSCRAP needs your help to save designer textiles from landfill! This month, volunteers will participate in our Header Research Project! Participants will sort through fabric samples and swatches, separating fabric from paper headers and folding large, usable fabric to be saved for reuse. Volunteers will do this while also completing a survey. The survey will be used to record different header/packaging types that will help us rank companies by least to most sustainable packaging.Thank you for wanting to be part of our work and mission! When you sign up, please consider also making a donation to keep us operational as a sustainable resource - FABSCRAP is the only option available for the fashion industry to recycle and redistribute unused material, and the most accessible way for consumers to find saved-from-landfill fabric, trim, leather, and yarn. Every dollar donated helps to further our mission!When registering, choose:First Time Volunteer Sorter if this is your first time volunteering with usReturning Volunteer Sorter if you’ve sorted with us before*N﻿ote: If you choose to donate, please make sure that you also choose a sorter ticket. *Please read below for additional information on your volunteering experience and directions to our space!---What to expect:Welcome: Intros and overview of FABSCRAP (10 minutes)Training: Learn how FABSCRAP sorts fabric for recycling (10 minutes)Sort: Sort through fabric samples and large pieces, pulling out usable fabrics for reuse and removing hardware and paper from fabric swatches for recycling (~2.5 hours)Shop for fabric! (after the sessions ends for 1 hour)***Sorting fabric requires the use of sharp scissors and moderate lifting (up to 20 lbs). By registering for a session, you are confirming that you have read, understood, and agreed to the volunteer waiver.***Tips for a successful volunteer session:Dress comfortably and wear comfortable shoes as most volunteers sort while standing; we can provide chairs if you prefer to sitBring your own bag to carry home any material you shop!We play music, but feel free to bring headphonesFeel free to bring water or beverages with a cap/lid; there are also vending machines in the entrance of the buildingAs the weather gets cooler, windows will only be open for ventilation depending on outside temperaturePlease be sure to register for every session you plan to attend, and have any guests who want to accompany you register as well.As a thank-you for completing a 3 hour volunteer session, we’re happy to:Give you 5 pounds of fabric for FREE and a 30% volunteer discount on any additional material you’d like to purchase… ORWaive the fee for recycling personal sewing scraps, up to 10 pounds and a 30% discount on any materials you purchase***FABSCRAP does not accept used garments or home linens for recycling.***Want to get even more involved? After volunteering 10 or more times, you are eligible to become a Reuse Volunteer! Reuse Volunteers help process materials for our reuse room after they leave the volunteer sorting tables.  It’s a great opportunity to get even more involved in our operations! We monitor our Eventbrite registrations closely. If you think you may have completed 10 sorting sessions and did not receive an invitation to sign up, let us know at volunteer@fabscrap.org using the email you register for sessions with.SafetyWe are committed to keeping our volunteers, community, and team safe:Masks are required to enter the FABSCRAP warehouse and are mandatory on the Brooklyn Army Terminal premises. The FABSCRAP team will be wearing masks at all times.Volunteer stations are comfortably spaced apart for individual use (unless you opt to share with a friend)Cleaning and sanitizing of volunteer stations and frequently touched surfaces will take place between all volunteer sessionsA First Aid kit, gloves and hand sanitizer will be available DIRECTIONS ARE IMPORTANT:The FABSCRAP warehouse is located in Building B within the Brooklyn Army Terminal (BAT), which is accessible by foot, bike/scooter, car, subway, bus, and ferry. Free indoor and outdoor bike parking is available at BAT Building B entrances (58th Street). This entrance is fully accessible. Free, secure on-site parking is available for cars at the Pier 4/NYC Ferry parking lot.How to locate FABSCRAP within BAT: Our website has in-depth directions with pictures to make sure you are easily able to find us!",https://www.eventbrite.com/o/fabscrap-12736454433,https://www.eventbrite.com/e/fabscrap-bklyn-volunteer-friday-august-4th-am-session-tickets-682347217897,NYC
